jra_race_id,netkeiba_race_id,race_date,course,race_no,mapping_status,mapping_note
202403310904,202409020404,2024-03-31,hanshin,4,mapped,calendar course=hanshin meeting=2 day=4
202403310905,202409020405,2024-03-31,hanshin,5,mapped,calendar course=hanshin meeting=2 day=4
202403310906,202409020406,2024-03-31,hanshin,6,mapped,calendar course=hanshin meeting=2 day=4
202403310907,202409020407,2024-03-31,hanshin,7,mapped,calendar course=hanshin meeting=2 day=4
202403310908,202409020408,2024-03-31,hanshin,8,mapped,calendar course=hanshin meeting=2 day=4
202403310909,202409020409,2024-03-31,hanshin,9,mapped,calendar course=hanshin meeting=2 day=4
202403310910,202409020410,2024-03-31,hanshin,10,mapped,calendar course=hanshin meeting=2 day=4
202403310911,202409020411,2024-03-31,hanshin,11,mapped,calendar course=hanshin meeting=2 day=4
202403310912,202409020412,2024-03-31,hanshin,12,mapped,calendar course=hanshin meeting=2 day=4
202403310601,202406030401,2024-03-31,nakayama,1,mapped,calendar course=nakayama meeting=3 day=4
202403310602,202406030402,2024-03-31,nakayama,2,mapped,calendar course=nakayama meeting=3 day=4
202403310603,202406030403,2024-03-31,nakayama,3,mapped,calendar course=nakayama meeting=3 day=4
202403310604,202406030404,2024-03-31,nakayama,4,mapped,calendar course=nakayama meeting=3 day=4
202403310605,202406030405,2024-03-31,nakayama,5,mapped,calendar course=nakayama meeting=3 day=4
202403310606,202406030406,2024-03-31,nakayama,6,mapped,calendar course=nakayama meeting=3 day=4
202403310607,202406030407,2024-03-31,nakayama,7,mapped,calendar course=nakayama meeting=3 day=4
202403310608,202406030408,2024-03-31,nakayama,8,mapped,calendar course=nakayama meeting=3 day=4
202403310609,202406030409,2024-03-31,nakayama,9,mapped,calendar course=nakayama meeting=3 day=4
202403310610,202406030410,2024-03-31,nakayama,10,mapped,calendar course=nakayama meeting=3 day=4
202403310611,202406030411,2024-03-31,nakayama,11,mapped,calendar course=nakayama meeting=3 day=4
202403310612,202406030412,2024-03-31,nakayama,12,mapped,calendar course=nakayama meeting=3 day=4
