jra_race_id,netkeiba_race_id,race_date,course,race_no,mapping_status,mapping_note
202402041012,202410010812,2024-02-04,kokura,12,mapped,calendar course=kokura meeting=1 day=8
202402040801,202408020401,2024-02-04,kyoto,1,mapped,calendar course=kyoto meeting=2 day=4
202402040802,202408020402,2024-02-04,kyoto,2,mapped,calendar course=kyoto meeting=2 day=4
202402040803,202408020403,2024-02-04,kyoto,3,mapped,calendar course=kyoto meeting=2 day=4
202402040804,202408020404,2024-02-04,kyoto,4,mapped,calendar course=kyoto meeting=2 day=4
202402040805,202408020405,2024-02-04,kyoto,5,mapped,calendar course=kyoto meeting=2 day=4
202402040806,202408020406,2024-02-04,kyoto,6,mapped,calendar course=kyoto meeting=2 day=4
202402040807,202408020407,2024-02-04,kyoto,7,mapped,calendar course=kyoto meeting=2 day=4
202402040808,202408020408,2024-02-04,kyoto,8,mapped,calendar course=kyoto meeting=2 day=4
202402040809,202408020409,2024-02-04,kyoto,9,mapped,calendar course=kyoto meeting=2 day=4
202402040810,202408020410,2024-02-04,kyoto,10,mapped,calendar course=kyoto meeting=2 day=4
202402040811,202408020411,2024-02-04,kyoto,11,mapped,calendar course=kyoto meeting=2 day=4
202402040812,202408020412,2024-02-04,kyoto,12,mapped,calendar course=kyoto meeting=2 day=4
202402040501,202405010401,2024-02-04,tokyo,1,mapped,calendar course=tokyo meeting=1 day=4
202402040502,202405010402,2024-02-04,tokyo,2,mapped,calendar course=tokyo meeting=1 day=4
202402040503,202405010403,2024-02-04,tokyo,3,mapped,calendar course=tokyo meeting=1 day=4
202402040504,202405010404,2024-02-04,tokyo,4,mapped,calendar course=tokyo meeting=1 day=4
202402040505,202405010405,2024-02-04,tokyo,5,mapped,calendar course=tokyo meeting=1 day=4
202402040506,202405010406,2024-02-04,tokyo,6,mapped,calendar course=tokyo meeting=1 day=4
202402040507,202405010407,2024-02-04,tokyo,7,mapped,calendar course=tokyo meeting=1 day=4
202402040508,202405010408,2024-02-04,tokyo,8,mapped,calendar course=tokyo meeting=1 day=4
202402040509,202405010409,2024-02-04,tokyo,9,mapped,calendar course=tokyo meeting=1 day=4
202402040510,202405010410,2024-02-04,tokyo,10,mapped,calendar course=tokyo meeting=1 day=4
202402040511,202405010411,2024-02-04,tokyo,11,mapped,calendar course=tokyo meeting=1 day=4
202402040512,202405010412,2024-02-04,tokyo,12,mapped,calendar course=tokyo meeting=1 day=4
202402101001,202410010901,2024-02-10,kokura,1,mapped,calendar course=kokura meeting=1 day=9
202402101002,202410010902,2024-02-10,kokura,2,mapped,calendar course=kokura meeting=1 day=9
202402101003,202410010903,2024-02-10,kokura,3,mapped,calendar course=kokura meeting=1 day=9
202402101004,202410010904,2024-02-10,kokura,4,mapped,calendar course=kokura meeting=1 day=9
202402101005,202410010905,2024-02-10,kokura,5,mapped,calendar course=kokura meeting=1 day=9
202402101006,202410010906,2024-02-10,kokura,6,mapped,calendar course=kokura meeting=1 day=9
202402101007,202410010907,2024-02-10,kokura,7,mapped,calendar course=kokura meeting=1 day=9
202402101008,202410010908,2024-02-10,kokura,8,mapped,calendar course=kokura meeting=1 day=9
202402101009,202410010909,2024-02-10,kokura,9,mapped,calendar course=kokura meeting=1 day=9
202402101010,202410010910,2024-02-10,kokura,10,mapped,calendar course=kokura meeting=1 day=9
202402101011,202410010911,2024-02-10,kokura,11,mapped,calendar course=kokura meeting=1 day=9
202402101012,202410010912,2024-02-10,kokura,12,mapped,calendar course=kokura meeting=1 day=9
202402100801,202408020501,2024-02-10,kyoto,1,mapped,calendar course=kyoto meeting=2 day=5
202402100802,202408020502,2024-02-10,kyoto,2,mapped,calendar course=kyoto meeting=2 day=5
202402100803,202408020503,2024-02-10,kyoto,3,mapped,calendar course=kyoto meeting=2 day=5
202402100804,202408020504,2024-02-10,kyoto,4,mapped,calendar course=kyoto meeting=2 day=5
202402100805,202408020505,2024-02-10,kyoto,5,mapped,calendar course=kyoto meeting=2 day=5
202402100806,202408020506,2024-02-10,kyoto,6,mapped,calendar course=kyoto meeting=2 day=5
202402100807,202408020507,2024-02-10,kyoto,7,mapped,calendar course=kyoto meeting=2 day=5
202402100808,202408020508,2024-02-10,kyoto,8,mapped,calendar course=kyoto meeting=2 day=5
202402100809,202408020509,2024-02-10,kyoto,9,mapped,calendar course=kyoto meeting=2 day=5
202402100810,202408020510,2024-02-10,kyoto,10,mapped,calendar course=kyoto meeting=2 day=5
202402100811,202408020511,2024-02-10,kyoto,11,mapped,calendar course=kyoto meeting=2 day=5
202402100812,202408020512,2024-02-10,kyoto,12,mapped,calendar course=kyoto meeting=2 day=5
202402100501,202405010501,2024-02-10,tokyo,1,mapped,calendar course=tokyo meeting=1 day=5
202402100502,202405010502,2024-02-10,tokyo,2,mapped,calendar course=tokyo meeting=1 day=5
202402100503,202405010503,2024-02-10,tokyo,3,mapped,calendar course=tokyo meeting=1 day=5
202402100504,202405010504,2024-02-10,tokyo,4,mapped,calendar course=tokyo meeting=1 day=5
202402100505,202405010505,2024-02-10,tokyo,5,mapped,calendar course=tokyo meeting=1 day=5
202402100506,202405010506,2024-02-10,tokyo,6,mapped,calendar course=tokyo meeting=1 day=5
202402100507,202405010507,2024-02-10,tokyo,7,mapped,calendar course=tokyo meeting=1 day=5
202402100508,202405010508,2024-02-10,tokyo,8,mapped,calendar course=tokyo meeting=1 day=5
202402100509,202405010509,2024-02-10,tokyo,9,mapped,calendar course=tokyo meeting=1 day=5
202402100510,202405010510,2024-02-10,tokyo,10,mapped,calendar course=tokyo meeting=1 day=5
202402100511,202405010511,2024-02-10,tokyo,11,mapped,calendar course=tokyo meeting=1 day=5
202402100512,202405010512,2024-02-10,tokyo,12,mapped,calendar course=tokyo meeting=1 day=5
202402111001,202410011001,2024-02-11,kokura,1,mapped,calendar course=kokura meeting=1 day=10
202402111002,202410011002,2024-02-11,kokura,2,mapped,calendar course=kokura meeting=1 day=10
202402111003,202410011003,2024-02-11,kokura,3,mapped,calendar course=kokura meeting=1 day=10
202402111004,202410011004,2024-02-11,kokura,4,mapped,calendar course=kokura meeting=1 day=10
202402111005,202410011005,2024-02-11,kokura,5,mapped,calendar course=kokura meeting=1 day=10
202402111006,202410011006,2024-02-11,kokura,6,mapped,calendar course=kokura meeting=1 day=10
202402111007,202410011007,2024-02-11,kokura,7,mapped,calendar course=kokura meeting=1 day=10
202402111008,202410011008,2024-02-11,kokura,8,mapped,calendar course=kokura meeting=1 day=10
202402111009,202410011009,2024-02-11,kokura,9,mapped,calendar course=kokura meeting=1 day=10
202402111010,202410011010,2024-02-11,kokura,10,mapped,calendar course=kokura meeting=1 day=10
202402111011,202410011011,2024-02-11,kokura,11,mapped,calendar course=kokura meeting=1 day=10
202402111012,202410011012,2024-02-11,kokura,12,mapped,calendar course=kokura meeting=1 day=10
202402110801,202408020601,2024-02-11,kyoto,1,mapped,calendar course=kyoto meeting=2 day=6
202402110802,202408020602,2024-02-11,kyoto,2,mapped,calendar course=kyoto meeting=2 day=6
202402110803,202408020603,2024-02-11,kyoto,3,mapped,calendar course=kyoto meeting=2 day=6
202402110804,202408020604,2024-02-11,kyoto,4,mapped,calendar course=kyoto meeting=2 day=6
202402110805,202408020605,2024-02-11,kyoto,5,mapped,calendar course=kyoto meeting=2 day=6
202402110806,202408020606,2024-02-11,kyoto,6,mapped,calendar course=kyoto meeting=2 day=6
202402110807,202408020607,2024-02-11,kyoto,7,mapped,calendar course=kyoto meeting=2 day=6
202402110808,202408020608,2024-02-11,kyoto,8,mapped,calendar course=kyoto meeting=2 day=6
202402110809,202408020609,2024-02-11,kyoto,9,mapped,calendar course=kyoto meeting=2 day=6
202402110810,202408020610,2024-02-11,kyoto,10,mapped,calendar course=kyoto meeting=2 day=6
202402110811,202408020611,2024-02-11,kyoto,11,mapped,calendar course=kyoto meeting=2 day=6
202402110812,202408020612,2024-02-11,kyoto,12,mapped,calendar course=kyoto meeting=2 day=6
202402110501,202405010601,2024-02-11,tokyo,1,mapped,calendar course=tokyo meeting=1 day=6
202402110502,202405010602,2024-02-11,tokyo,2,mapped,calendar course=tokyo meeting=1 day=6
202402110503,202405010603,2024-02-11,tokyo,3,mapped,calendar course=tokyo meeting=1 day=6
202402110504,202405010604,2024-02-11,tokyo,4,mapped,calendar course=tokyo meeting=1 day=6
202402110505,202405010605,2024-02-11,tokyo,5,mapped,calendar course=tokyo meeting=1 day=6
202402110506,202405010606,2024-02-11,tokyo,6,mapped,calendar course=tokyo meeting=1 day=6
202402110507,202405010607,2024-02-11,tokyo,7,mapped,calendar course=tokyo meeting=1 day=6
202402110508,202405010608,2024-02-11,tokyo,8,mapped,calendar course=tokyo meeting=1 day=6
202402110509,202405010609,2024-02-11,tokyo,9,mapped,calendar course=tokyo meeting=1 day=6
202402110510,202405010610,2024-02-11,tokyo,10,mapped,calendar course=tokyo meeting=1 day=6
202402110511,202405010611,2024-02-11,tokyo,11,mapped,calendar course=tokyo meeting=1 day=6
202402110512,202405010612,2024-02-11,tokyo,12,mapped,calendar course=tokyo meeting=1 day=6
202402171001,202410020101,2024-02-17,kokura,1,mapped,calendar course=kokura meeting=2 day=1
202402171002,202410020102,2024-02-17,kokura,2,mapped,calendar course=kokura meeting=2 day=1
202402171003,202410020103,2024-02-17,kokura,3,mapped,calendar course=kokura meeting=2 day=1
202402171004,202410020104,2024-02-17,kokura,4,mapped,calendar course=kokura meeting=2 day=1
202402171005,202410020105,2024-02-17,kokura,5,mapped,calendar course=kokura meeting=2 day=1
202402171006,202410020106,2024-02-17,kokura,6,mapped,calendar course=kokura meeting=2 day=1
202402171007,202410020107,2024-02-17,kokura,7,mapped,calendar course=kokura meeting=2 day=1
202402171008,202410020108,2024-02-17,kokura,8,mapped,calendar course=kokura meeting=2 day=1
202402171009,202410020109,2024-02-17,kokura,9,mapped,calendar course=kokura meeting=2 day=1
202402171010,202410020110,2024-02-17,kokura,10,mapped,calendar course=kokura meeting=2 day=1
202402171011,202410020111,2024-02-17,kokura,11,mapped,calendar course=kokura meeting=2 day=1
202402171012,202410020112,2024-02-17,kokura,12,mapped,calendar course=kokura meeting=2 day=1
202402170801,202408020701,2024-02-17,kyoto,1,mapped,calendar course=kyoto meeting=2 day=7
202402170802,202408020702,2024-02-17,kyoto,2,mapped,calendar course=kyoto meeting=2 day=7
202402170803,202408020703,2024-02-17,kyoto,3,mapped,calendar course=kyoto meeting=2 day=7
202402170804,202408020704,2024-02-17,kyoto,4,mapped,calendar course=kyoto meeting=2 day=7
202402170805,202408020705,2024-02-17,kyoto,5,mapped,calendar course=kyoto meeting=2 day=7
202402170806,202408020706,2024-02-17,kyoto,6,mapped,calendar course=kyoto meeting=2 day=7
202402170807,202408020707,2024-02-17,kyoto,7,mapped,calendar course=kyoto meeting=2 day=7
202402170808,202408020708,2024-02-17,kyoto,8,mapped,calendar course=kyoto meeting=2 day=7
202402170809,202408020709,2024-02-17,kyoto,9,mapped,calendar course=kyoto meeting=2 day=7
202402170810,202408020710,2024-02-17,kyoto,10,mapped,calendar course=kyoto meeting=2 day=7
202402170811,202408020711,2024-02-17,kyoto,11,mapped,calendar course=kyoto meeting=2 day=7
202402170812,202408020712,2024-02-17,kyoto,12,mapped,calendar course=kyoto meeting=2 day=7
202402170501,202405010701,2024-02-17,tokyo,1,mapped,calendar course=tokyo meeting=1 day=7
202402170502,202405010702,2024-02-17,tokyo,2,mapped,calendar course=tokyo meeting=1 day=7
202402170503,202405010703,2024-02-17,tokyo,3,mapped,calendar course=tokyo meeting=1 day=7
202402170504,202405010704,2024-02-17,tokyo,4,mapped,calendar course=tokyo meeting=1 day=7
202402170505,202405010705,2024-02-17,tokyo,5,mapped,calendar course=tokyo meeting=1 day=7
202402170506,202405010706,2024-02-17,tokyo,6,mapped,calendar course=tokyo meeting=1 day=7
202402170507,202405010707,2024-02-17,tokyo,7,mapped,calendar course=tokyo meeting=1 day=7
202402170508,202405010708,2024-02-17,tokyo,8,mapped,calendar course=tokyo meeting=1 day=7
202402170509,202405010709,2024-02-17,tokyo,9,mapped,calendar course=tokyo meeting=1 day=7
202402170510,202405010710,2024-02-17,tokyo,10,mapped,calendar course=tokyo meeting=1 day=7
202402170511,202405010711,2024-02-17,tokyo,11,mapped,calendar course=tokyo meeting=1 day=7
202402170512,202405010712,2024-02-17,tokyo,12,mapped,calendar course=tokyo meeting=1 day=7
202402181001,202410020201,2024-02-18,kokura,1,mapped,calendar course=kokura meeting=2 day=2
202402181002,202410020202,2024-02-18,kokura,2,mapped,calendar course=kokura meeting=2 day=2
202402181003,202410020203,2024-02-18,kokura,3,mapped,calendar course=kokura meeting=2 day=2
202402181004,202410020204,2024-02-18,kokura,4,mapped,calendar course=kokura meeting=2 day=2
202402181005,202410020205,2024-02-18,kokura,5,mapped,calendar course=kokura meeting=2 day=2
202402181006,202410020206,2024-02-18,kokura,6,mapped,calendar course=kokura meeting=2 day=2
202402181007,202410020207,2024-02-18,kokura,7,mapped,calendar course=kokura meeting=2 day=2
202402181008,202410020208,2024-02-18,kokura,8,mapped,calendar course=kokura meeting=2 day=2
202402181009,202410020209,2024-02-18,kokura,9,mapped,calendar course=kokura meeting=2 day=2
202402181010,202410020210,2024-02-18,kokura,10,mapped,calendar course=kokura meeting=2 day=2
202402181011,202410020211,2024-02-18,kokura,11,mapped,calendar course=kokura meeting=2 day=2
202402181012,202410020212,2024-02-18,kokura,12,mapped,calendar course=kokura meeting=2 day=2
202402180801,202408020801,2024-02-18,kyoto,1,mapped,calendar course=kyoto meeting=2 day=8
202402180802,202408020802,2024-02-18,kyoto,2,mapped,calendar course=kyoto meeting=2 day=8
202402180803,202408020803,2024-02-18,kyoto,3,mapped,calendar course=kyoto meeting=2 day=8
202402180804,202408020804,2024-02-18,kyoto,4,mapped,calendar course=kyoto meeting=2 day=8
202402180805,202408020805,2024-02-18,kyoto,5,mapped,calendar course=kyoto meeting=2 day=8
202402180806,202408020806,2024-02-18,kyoto,6,mapped,calendar course=kyoto meeting=2 day=8
202402180807,202408020807,2024-02-18,kyoto,7,mapped,calendar course=kyoto meeting=2 day=8
202402180808,202408020808,2024-02-18,kyoto,8,mapped,calendar course=kyoto meeting=2 day=8
202402180809,202408020809,2024-02-18,kyoto,9,mapped,calendar course=kyoto meeting=2 day=8
202402180810,202408020810,2024-02-18,kyoto,10,mapped,calendar course=kyoto meeting=2 day=8
202402180811,202408020811,2024-02-18,kyoto,11,mapped,calendar course=kyoto meeting=2 day=8
202402180812,202408020812,2024-02-18,kyoto,12,mapped,calendar course=kyoto meeting=2 day=8
202402180501,202405010801,2024-02-18,tokyo,1,mapped,calendar course=tokyo meeting=1 day=8
202402180502,202405010802,2024-02-18,tokyo,2,mapped,calendar course=tokyo meeting=1 day=8
202402180503,202405010803,2024-02-18,tokyo,3,mapped,calendar course=tokyo meeting=1 day=8
202402180504,202405010804,2024-02-18,tokyo,4,mapped,calendar course=tokyo meeting=1 day=8
202402180505,202405010805,2024-02-18,tokyo,5,mapped,calendar course=tokyo meeting=1 day=8
202402180506,202405010806,2024-02-18,tokyo,6,mapped,calendar course=tokyo meeting=1 day=8
202402180507,202405010807,2024-02-18,tokyo,7,mapped,calendar course=tokyo meeting=1 day=8
202402180508,202405010808,2024-02-18,tokyo,8,mapped,calendar course=tokyo meeting=1 day=8
202402180509,202405010809,2024-02-18,tokyo,9,mapped,calendar course=tokyo meeting=1 day=8
202402180510,202405010810,2024-02-18,tokyo,10,mapped,calendar course=tokyo meeting=1 day=8
202402180511,202405010811,2024-02-18,tokyo,11,mapped,calendar course=tokyo meeting=1 day=8
202402180512,202405010812,2024-02-18,tokyo,12,mapped,calendar course=tokyo meeting=1 day=8
202402240901,202409010101,2024-02-24,hanshin,1,mapped,calendar course=hanshin meeting=1 day=1
202402240902,202409010102,2024-02-24,hanshin,2,mapped,calendar course=hanshin meeting=1 day=1
202402240903,202409010103,2024-02-24,hanshin,3,mapped,calendar course=hanshin meeting=1 day=1
202402240904,202409010104,2024-02-24,hanshin,4,mapped,calendar course=hanshin meeting=1 day=1
202402240905,202409010105,2024-02-24,hanshin,5,mapped,calendar course=hanshin meeting=1 day=1
202402240906,202409010106,2024-02-24,hanshin,6,mapped,calendar course=hanshin meeting=1 day=1
202402240907,202409010107,2024-02-24,hanshin,7,mapped,calendar course=hanshin meeting=1 day=1
202402240908,202409010108,2024-02-24,hanshin,8,mapped,calendar course=hanshin meeting=1 day=1
202402240909,202409010109,2024-02-24,hanshin,9,mapped,calendar course=hanshin meeting=1 day=1
202402240910,202409010110,2024-02-24,hanshin,10,mapped,calendar course=hanshin meeting=1 day=1
202402240911,202409010111,2024-02-24,hanshin,11,mapped,calendar course=hanshin meeting=1 day=1
202402240912,202409010112,2024-02-24,hanshin,12,mapped,calendar course=hanshin meeting=1 day=1
202402241001,202410020301,2024-02-24,kokura,1,mapped,calendar course=kokura meeting=2 day=3
202402241002,202410020302,2024-02-24,kokura,2,mapped,calendar course=kokura meeting=2 day=3
202402241003,202410020303,2024-02-24,kokura,3,mapped,calendar course=kokura meeting=2 day=3
202402241004,202410020304,2024-02-24,kokura,4,mapped,calendar course=kokura meeting=2 day=3
202402241005,202410020305,2024-02-24,kokura,5,mapped,calendar course=kokura meeting=2 day=3
202402241006,202410020306,2024-02-24,kokura,6,mapped,calendar course=kokura meeting=2 day=3
202402241007,202410020307,2024-02-24,kokura,7,mapped,calendar course=kokura meeting=2 day=3
202402241008,202410020308,2024-02-24,kokura,8,mapped,calendar course=kokura meeting=2 day=3
202402241009,202410020309,2024-02-24,kokura,9,mapped,calendar course=kokura meeting=2 day=3
202402241010,202410020310,2024-02-24,kokura,10,mapped,calendar course=kokura meeting=2 day=3
202402241011,202410020311,2024-02-24,kokura,11,mapped,calendar course=kokura meeting=2 day=3
202402241012,202410020312,2024-02-24,kokura,12,mapped,calendar course=kokura meeting=2 day=3
202402240601,202406020101,2024-02-24,nakayama,1,mapped,calendar course=nakayama meeting=2 day=1
202402240602,202406020102,2024-02-24,nakayama,2,mapped,calendar course=nakayama meeting=2 day=1
202402240603,202406020103,2024-02-24,nakayama,3,mapped,calendar course=nakayama meeting=2 day=1
202402240604,202406020104,2024-02-24,nakayama,4,mapped,calendar course=nakayama meeting=2 day=1
202402240605,202406020105,2024-02-24,nakayama,5,mapped,calendar course=nakayama meeting=2 day=1
202402240606,202406020106,2024-02-24,nakayama,6,mapped,calendar course=nakayama meeting=2 day=1
202402240607,202406020107,2024-02-24,nakayama,7,mapped,calendar course=nakayama meeting=2 day=1
202402240608,202406020108,2024-02-24,nakayama,8,mapped,calendar course=nakayama meeting=2 day=1
202402240609,202406020109,2024-02-24,nakayama,9,mapped,calendar course=nakayama meeting=2 day=1
202402240610,202406020110,2024-02-24,nakayama,10,mapped,calendar course=nakayama meeting=2 day=1
202402240611,202406020111,2024-02-24,nakayama,11,mapped,calendar course=nakayama meeting=2 day=1
202402240612,202406020112,2024-02-24,nakayama,12,mapped,calendar course=nakayama meeting=2 day=1
202402250901,202409010201,2024-02-25,hanshin,1,mapped,calendar course=hanshin meeting=1 day=2
202402250902,202409010202,2024-02-25,hanshin,2,mapped,calendar course=hanshin meeting=1 day=2
202402250903,202409010203,2024-02-25,hanshin,3,mapped,calendar course=hanshin meeting=1 day=2
202402250904,202409010204,2024-02-25,hanshin,4,mapped,calendar course=hanshin meeting=1 day=2
202402250905,202409010205,2024-02-25,hanshin,5,mapped,calendar course=hanshin meeting=1 day=2
202402250906,202409010206,2024-02-25,hanshin,6,mapped,calendar course=hanshin meeting=1 day=2
202402250907,202409010207,2024-02-25,hanshin,7,mapped,calendar course=hanshin meeting=1 day=2
202402250908,202409010208,2024-02-25,hanshin,8,mapped,calendar course=hanshin meeting=1 day=2
202402250909,202409010209,2024-02-25,hanshin,9,mapped,calendar course=hanshin meeting=1 day=2
202402250910,202409010210,2024-02-25,hanshin,10,mapped,calendar course=hanshin meeting=1 day=2
202402250911,202409010211,2024-02-25,hanshin,11,mapped,calendar course=hanshin meeting=1 day=2
202402250912,202409010212,2024-02-25,hanshin,12,mapped,calendar course=hanshin meeting=1 day=2
202402251001,202410020401,2024-02-25,kokura,1,mapped,calendar course=kokura meeting=2 day=4
202402251002,202410020402,2024-02-25,kokura,2,mapped,calendar course=kokura meeting=2 day=4
202402251003,202410020403,2024-02-25,kokura,3,mapped,calendar course=kokura meeting=2 day=4
202402251004,202410020404,2024-02-25,kokura,4,mapped,calendar course=kokura meeting=2 day=4
202402251005,202410020405,2024-02-25,kokura,5,mapped,calendar course=kokura meeting=2 day=4
202402251006,202410020406,2024-02-25,kokura,6,mapped,calendar course=kokura meeting=2 day=4
202402251007,202410020407,2024-02-25,kokura,7,mapped,calendar course=kokura meeting=2 day=4
202402251008,202410020408,2024-02-25,kokura,8,mapped,calendar course=kokura meeting=2 day=4
202402251009,202410020409,2024-02-25,kokura,9,mapped,calendar course=kokura meeting=2 day=4
202402251010,202410020410,2024-02-25,kokura,10,mapped,calendar course=kokura meeting=2 day=4
202402251011,202410020411,2024-02-25,kokura,11,mapped,calendar course=kokura meeting=2 day=4
202402251012,202410020412,2024-02-25,kokura,12,mapped,calendar course=kokura meeting=2 day=4
202402250601,202406020201,2024-02-25,nakayama,1,mapped,calendar course=nakayama meeting=2 day=2
202402250602,202406020202,2024-02-25,nakayama,2,mapped,calendar course=nakayama meeting=2 day=2
202402250603,202406020203,2024-02-25,nakayama,3,mapped,calendar course=nakayama meeting=2 day=2
202402250604,202406020204,2024-02-25,nakayama,4,mapped,calendar course=nakayama meeting=2 day=2
202402250605,202406020205,2024-02-25,nakayama,5,mapped,calendar course=nakayama meeting=2 day=2
202402250606,202406020206,2024-02-25,nakayama,6,mapped,calendar course=nakayama meeting=2 day=2
202402250607,202406020207,2024-02-25,nakayama,7,mapped,calendar course=nakayama meeting=2 day=2
202402250608,202406020208,2024-02-25,nakayama,8,mapped,calendar course=nakayama meeting=2 day=2
202402250609,202406020209,2024-02-25,nakayama,9,mapped,calendar course=nakayama meeting=2 day=2
202402250610,202406020210,2024-02-25,nakayama,10,mapped,calendar course=nakayama meeting=2 day=2
202402250611,202406020211,2024-02-25,nakayama,11,mapped,calendar course=nakayama meeting=2 day=2
202402250612,202406020212,2024-02-25,nakayama,12,mapped,calendar course=nakayama meeting=2 day=2
