jra_race_id,netkeiba_race_id,race_date,course,race_no,mapping_status,mapping_note
202401200810,202408010610,2024-01-20,kyoto,10,mapped,calendar course=kyoto meeting=1 day=6
202401200811,202408010611,2024-01-20,kyoto,11,mapped,calendar course=kyoto meeting=1 day=6
202401200812,202408010612,2024-01-20,kyoto,12,mapped,calendar course=kyoto meeting=1 day=6
202401200601,202406010601,2024-01-20,nakayama,1,mapped,calendar course=nakayama meeting=1 day=6
202401200602,202406010602,2024-01-20,nakayama,2,mapped,calendar course=nakayama meeting=1 day=6
202401200603,202406010603,2024-01-20,nakayama,3,mapped,calendar course=nakayama meeting=1 day=6
202401200604,202406010604,2024-01-20,nakayama,4,mapped,calendar course=nakayama meeting=1 day=6
202401200605,202406010605,2024-01-20,nakayama,5,mapped,calendar course=nakayama meeting=1 day=6
202401200606,202406010606,2024-01-20,nakayama,6,mapped,calendar course=nakayama meeting=1 day=6
202401200607,202406010607,2024-01-20,nakayama,7,mapped,calendar course=nakayama meeting=1 day=6
202401200608,202406010608,2024-01-20,nakayama,8,mapped,calendar course=nakayama meeting=1 day=6
202401200609,202406010609,2024-01-20,nakayama,9,mapped,calendar course=nakayama meeting=1 day=6
202401200610,202406010610,2024-01-20,nakayama,10,mapped,calendar course=nakayama meeting=1 day=6
202401200611,202406010611,2024-01-20,nakayama,11,mapped,calendar course=nakayama meeting=1 day=6
202401200612,202406010612,2024-01-20,nakayama,12,mapped,calendar course=nakayama meeting=1 day=6
202401211001,202410010401,2024-01-21,kokura,1,mapped,calendar course=kokura meeting=1 day=4
202401211002,202410010402,2024-01-21,kokura,2,mapped,calendar course=kokura meeting=1 day=4
202401211003,202410010403,2024-01-21,kokura,3,mapped,calendar course=kokura meeting=1 day=4
202401211004,202410010404,2024-01-21,kokura,4,mapped,calendar course=kokura meeting=1 day=4
202401211005,202410010405,2024-01-21,kokura,5,mapped,calendar course=kokura meeting=1 day=4
202401211006,202410010406,2024-01-21,kokura,6,mapped,calendar course=kokura meeting=1 day=4
202401211007,202410010407,2024-01-21,kokura,7,mapped,calendar course=kokura meeting=1 day=4
202401211008,202410010408,2024-01-21,kokura,8,mapped,calendar course=kokura meeting=1 day=4
202401211009,202410010409,2024-01-21,kokura,9,mapped,calendar course=kokura meeting=1 day=4
202401211010,202410010410,2024-01-21,kokura,10,mapped,calendar course=kokura meeting=1 day=4
202401211011,202410010411,2024-01-21,kokura,11,mapped,calendar course=kokura meeting=1 day=4
202401211012,202410010412,2024-01-21,kokura,12,mapped,calendar course=kokura meeting=1 day=4
202401210801,202408010701,2024-01-21,kyoto,1,mapped,calendar course=kyoto meeting=1 day=7
202401210802,202408010702,2024-01-21,kyoto,2,mapped,calendar course=kyoto meeting=1 day=7
202401210803,202408010703,2024-01-21,kyoto,3,mapped,calendar course=kyoto meeting=1 day=7
202401210804,202408010704,2024-01-21,kyoto,4,mapped,calendar course=kyoto meeting=1 day=7
202401210805,202408010705,2024-01-21,kyoto,5,mapped,calendar course=kyoto meeting=1 day=7
202401210806,202408010706,2024-01-21,kyoto,6,mapped,calendar course=kyoto meeting=1 day=7
202401210807,202408010707,2024-01-21,kyoto,7,mapped,calendar course=kyoto meeting=1 day=7
202401210808,202408010708,2024-01-21,kyoto,8,mapped,calendar course=kyoto meeting=1 day=7
202401210809,202408010709,2024-01-21,kyoto,9,mapped,calendar course=kyoto meeting=1 day=7
202401210810,202408010710,2024-01-21,kyoto,10,mapped,calendar course=kyoto meeting=1 day=7
202401210811,202408010711,2024-01-21,kyoto,11,mapped,calendar course=kyoto meeting=1 day=7
202401210812,202408010712,2024-01-21,kyoto,12,mapped,calendar course=kyoto meeting=1 day=7
202401210601,202406010701,2024-01-21,nakayama,1,mapped,calendar course=nakayama meeting=1 day=7
202401210602,202406010702,2024-01-21,nakayama,2,mapped,calendar course=nakayama meeting=1 day=7
202401210603,202406010703,2024-01-21,nakayama,3,mapped,calendar course=nakayama meeting=1 day=7
202401210604,202406010704,2024-01-21,nakayama,4,mapped,calendar course=nakayama meeting=1 day=7
202401210605,202406010705,2024-01-21,nakayama,5,mapped,calendar course=nakayama meeting=1 day=7
202401210606,202406010706,2024-01-21,nakayama,6,mapped,calendar course=nakayama meeting=1 day=7
202401210607,202406010707,2024-01-21,nakayama,7,mapped,calendar course=nakayama meeting=1 day=7
202401210608,202406010708,2024-01-21,nakayama,8,mapped,calendar course=nakayama meeting=1 day=7
202401210609,202406010709,2024-01-21,nakayama,9,mapped,calendar course=nakayama meeting=1 day=7
202401210610,202406010710,2024-01-21,nakayama,10,mapped,calendar course=nakayama meeting=1 day=7
202401210611,202406010711,2024-01-21,nakayama,11,mapped,calendar course=nakayama meeting=1 day=7
202401210612,202406010712,2024-01-21,nakayama,12,mapped,calendar course=nakayama meeting=1 day=7
202401271001,202410010501,2024-01-27,kokura,1,mapped,calendar course=kokura meeting=1 day=5
202401271002,202410010502,2024-01-27,kokura,2,mapped,calendar course=kokura meeting=1 day=5
202401271003,202410010503,2024-01-27,kokura,3,mapped,calendar course=kokura meeting=1 day=5
202401271004,202410010504,2024-01-27,kokura,4,mapped,calendar course=kokura meeting=1 day=5
202401271005,202410010505,2024-01-27,kokura,5,mapped,calendar course=kokura meeting=1 day=5
202401271006,202410010506,2024-01-27,kokura,6,mapped,calendar course=kokura meeting=1 day=5
202401271007,202410010507,2024-01-27,kokura,7,mapped,calendar course=kokura meeting=1 day=5
202401271008,202410010508,2024-01-27,kokura,8,mapped,calendar course=kokura meeting=1 day=5
202401271009,202410010509,2024-01-27,kokura,9,mapped,calendar course=kokura meeting=1 day=5
202401271010,202410010510,2024-01-27,kokura,10,mapped,calendar course=kokura meeting=1 day=5
202401271011,202410010511,2024-01-27,kokura,11,mapped,calendar course=kokura meeting=1 day=5
202401271012,202410010512,2024-01-27,kokura,12,mapped,calendar course=kokura meeting=1 day=5
202401270801,202408020101,2024-01-27,kyoto,1,mapped,calendar course=kyoto meeting=2 day=1
202401270802,202408020102,2024-01-27,kyoto,2,mapped,calendar course=kyoto meeting=2 day=1
202401270803,202408020103,2024-01-27,kyoto,3,mapped,calendar course=kyoto meeting=2 day=1
202401270804,202408020104,2024-01-27,kyoto,4,mapped,calendar course=kyoto meeting=2 day=1
202401270805,202408020105,2024-01-27,kyoto,5,mapped,calendar course=kyoto meeting=2 day=1
202401270806,202408020106,2024-01-27,kyoto,6,mapped,calendar course=kyoto meeting=2 day=1
202401270807,202408020107,2024-01-27,kyoto,7,mapped,calendar course=kyoto meeting=2 day=1
202401270808,202408020108,2024-01-27,kyoto,8,mapped,calendar course=kyoto meeting=2 day=1
202401270809,202408020109,2024-01-27,kyoto,9,mapped,calendar course=kyoto meeting=2 day=1
202401270810,202408020110,2024-01-27,kyoto,10,mapped,calendar course=kyoto meeting=2 day=1
202401270811,202408020111,2024-01-27,kyoto,11,mapped,calendar course=kyoto meeting=2 day=1
202401270812,202408020112,2024-01-27,kyoto,12,mapped,calendar course=kyoto meeting=2 day=1
202401270501,202405010101,2024-01-27,tokyo,1,mapped,calendar course=tokyo meeting=1 day=1
202401270502,202405010102,2024-01-27,tokyo,2,mapped,calendar course=tokyo meeting=1 day=1
202401270503,202405010103,2024-01-27,tokyo,3,mapped,calendar course=tokyo meeting=1 day=1
202401270504,202405010104,2024-01-27,tokyo,4,mapped,calendar course=tokyo meeting=1 day=1
202401270505,202405010105,2024-01-27,tokyo,5,mapped,calendar course=tokyo meeting=1 day=1
202401270506,202405010106,2024-01-27,tokyo,6,mapped,calendar course=tokyo meeting=1 day=1
202401270507,202405010107,2024-01-27,tokyo,7,mapped,calendar course=tokyo meeting=1 day=1
202401270508,202405010108,2024-01-27,tokyo,8,mapped,calendar course=tokyo meeting=1 day=1
202401270509,202405010109,2024-01-27,tokyo,9,mapped,calendar course=tokyo meeting=1 day=1
202401270510,202405010110,2024-01-27,tokyo,10,mapped,calendar course=tokyo meeting=1 day=1
202401270511,202405010111,2024-01-27,tokyo,11,mapped,calendar course=tokyo meeting=1 day=1
202401270512,202405010112,2024-01-27,tokyo,12,mapped,calendar course=tokyo meeting=1 day=1
202401281001,202410010601,2024-01-28,kokura,1,mapped,calendar course=kokura meeting=1 day=6
202401281002,202410010602,2024-01-28,kokura,2,mapped,calendar course=kokura meeting=1 day=6
202401281003,202410010603,2024-01-28,kokura,3,mapped,calendar course=kokura meeting=1 day=6
202401281004,202410010604,2024-01-28,kokura,4,mapped,calendar course=kokura meeting=1 day=6
202401281005,202410010605,2024-01-28,kokura,5,mapped,calendar course=kokura meeting=1 day=6
202401281006,202410010606,2024-01-28,kokura,6,mapped,calendar course=kokura meeting=1 day=6
202401281007,202410010607,2024-01-28,kokura,7,mapped,calendar course=kokura meeting=1 day=6
202401281008,202410010608,2024-01-28,kokura,8,mapped,calendar course=kokura meeting=1 day=6
202401281009,202410010609,2024-01-28,kokura,9,mapped,calendar course=kokura meeting=1 day=6
202401281010,202410010610,2024-01-28,kokura,10,mapped,calendar course=kokura meeting=1 day=6
202401281011,202410010611,2024-01-28,kokura,11,mapped,calendar course=kokura meeting=1 day=6
202401281012,202410010612,2024-01-28,kokura,12,mapped,calendar course=kokura meeting=1 day=6
202401280801,202408020201,2024-01-28,kyoto,1,mapped,calendar course=kyoto meeting=2 day=2
202401280802,202408020202,2024-01-28,kyoto,2,mapped,calendar course=kyoto meeting=2 day=2
202401280803,202408020203,2024-01-28,kyoto,3,mapped,calendar course=kyoto meeting=2 day=2
202401280804,202408020204,2024-01-28,kyoto,4,mapped,calendar course=kyoto meeting=2 day=2
202401280805,202408020205,2024-01-28,kyoto,5,mapped,calendar course=kyoto meeting=2 day=2
202401280806,202408020206,2024-01-28,kyoto,6,mapped,calendar course=kyoto meeting=2 day=2
202401280807,202408020207,2024-01-28,kyoto,7,mapped,calendar course=kyoto meeting=2 day=2
202401280808,202408020208,2024-01-28,kyoto,8,mapped,calendar course=kyoto meeting=2 day=2
202401280809,202408020209,2024-01-28,kyoto,9,mapped,calendar course=kyoto meeting=2 day=2
202401280810,202408020210,2024-01-28,kyoto,10,mapped,calendar course=kyoto meeting=2 day=2
202401280811,202408020211,2024-01-28,kyoto,11,mapped,calendar course=kyoto meeting=2 day=2
202401280812,202408020212,2024-01-28,kyoto,12,mapped,calendar course=kyoto meeting=2 day=2
202401280501,202405010201,2024-01-28,tokyo,1,mapped,calendar course=tokyo meeting=1 day=2
202401280502,202405010202,2024-01-28,tokyo,2,mapped,calendar course=tokyo meeting=1 day=2
202401280503,202405010203,2024-01-28,tokyo,3,mapped,calendar course=tokyo meeting=1 day=2
202401280504,202405010204,2024-01-28,tokyo,4,mapped,calendar course=tokyo meeting=1 day=2
202401280505,202405010205,2024-01-28,tokyo,5,mapped,calendar course=tokyo meeting=1 day=2
202401280506,202405010206,2024-01-28,tokyo,6,mapped,calendar course=tokyo meeting=1 day=2
202401280507,202405010207,2024-01-28,tokyo,7,mapped,calendar course=tokyo meeting=1 day=2
202401280508,202405010208,2024-01-28,tokyo,8,mapped,calendar course=tokyo meeting=1 day=2
202401280509,202405010209,2024-01-28,tokyo,9,mapped,calendar course=tokyo meeting=1 day=2
202401280510,202405010210,2024-01-28,tokyo,10,mapped,calendar course=tokyo meeting=1 day=2
202401280511,202405010211,2024-01-28,tokyo,11,mapped,calendar course=tokyo meeting=1 day=2
202401280512,202405010212,2024-01-28,tokyo,12,mapped,calendar course=tokyo meeting=1 day=2
